name	type	Description	id	prob	value	balancedByTargetCount	judgmentOnce	kind	mobSize	method	tickInterval	condition	abnormalityCategory	abnormalityKind	conditionCategory	conditionValue	mySkillCategory	isHidePassive	passivityChangeId	passivityChangeTime	prevPassivityId
Replenish more MP w/ Combo Hit	213	Increases MP replenishment by $value when Combo Attack hits your target.	210504	1	1,32	FALSE	FALSE	0	all	3	0	0	0	0	11	0					
Replenish more MP w/ Combo Hit	213	Increases MP replenishment by $value when Combo Attack hits your target.	210505	1	1,37	FALSE	FALSE	0	all	3	0	0	0	0	11	0					
Replenish more MP w/ Combo Hit	213	Increases MP replenishment by $value when Combo Attack hits your target.	210506	1	1,4	FALSE	FALSE	0	all	3	0	0	0	0	11	0					
Replenish more MP w/ Combo Hit	213	Increases MP replenishment by $value when Combo Attack hits your target.	210507	1	1,43	FALSE	FALSE	0	all	3	0	0	0	0	11	0					
T3_Sorcerer—Increase MP Replenishment Effect of Mana Siphon	213	Increases MP replenished by Mana Siphon by 35%.	313404	1	1,35	FALSE	FALSE	0	all	3	0	0	0	0	5019	0					
T3_Sorcerer—Increase MP Replenishment Effect of Mana Siphon	213	Increases MP replenished by Mana Siphon by 17%.	350404	1	1,17	FALSE	FALSE	0	all	3	0	0	0	0	5019	0					
T3_Priest—Increase Charging Speed of Mana Charge	220	Increases charging speed of Mana Charge by $value.	313708	1	1,3	FALSE	FALSE	0	all	3	0	0	0	0	7028	0					
T3_Priest—Increase Charging Speed of Mana Charge	220	Increases charging speed of Mana Charge by $value.	350708	1	1,15	FALSE	FALSE	0	all	3	0	0	0	0	7028	0					
First Effect - Forceful VII	224	Crits increase Power when attacking from behind. Applies $H_W_GOODForcefulness VII$COLOR_END.	80090	1	12090	FALSE	TRUE	7	all	4	0	1	0	0	0	2					
First Effect - Glistening VII	224	Crits replenish 249 MP when attacking from behind.	80130	1	12130	FALSE	TRUE	9	all	4	0	1	0	0	0	2					
Second Effect - Glistening VII	224	Crits replenish 60 MP when attacking from behind.	81001	1	12001	FALSE	TRUE	0	all	4	0	1	0	0	0	2					
First Effect - Virulent VII	225	Crits to knocked-down opponents apply $H_W_GOODPoison VII$COLOR_END.	80060	1	12060	FALSE	TRUE	5	all	4	0	1	0	0	0	2					
Heal HP on Skill Hit	226	Immediately recover 0.11% of total HP when skill hits target.	325300	1	0,0011	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Random] Chest_HP recovery on skill hit	226	Immediately recover $value of total HP when skill hits target.	420010	1	0,0032	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Random] Glove_HP recovery on skill hit	226	Immediately recover $value of total HP when skill hits target.	423040	1	0,0016	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Fixed] chest_Immediately restores HP when attacking	226	Immediately recovers $value of total HP when skill hits target.	520010	1	0,0032	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Fixed] Gloves_Immediately restores HP on attack	226	Recovers $value of total HP when skill hits target.	523040	1	0,0016	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
Heal HP on Skill Hit	226	Recovers 0.14% of total HP when skill hits target.	1325300	1	0,0014	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Masterwork] [Random] Chest_HP recovery on skill hit	226	Recovers $value of total HP when skill hits target.	1420010	1	0,004	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Masterwork] [Random] Glove_HP recovery on skill hit	226	Recovers $value of total HP when skill hits target.	1423040	1	0,002	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Masterwork] [Fixed] chest_Immediately restores HP when attacking	226	Recovers $value of total HP when skill hits target.	1520010	1	0,004	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
[Masterwork] [Fixed] Gloves_Immediately restores HP on attack	226	Recovers $value of total HP when skill hits target.	1523040	1	0,002	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
Heal HP on Skill Hit	226	Recovers 0.17% of total HP when skill hits target.	2325300	1	0,0017	FALSE	TRUE	0	all	3	0	1	0	0	9999	0					
T3_Berserker—Increase Duration of Triumphant Shout Effect	228	Increases duration of Triumphant Shout effect by 40%.	313205	1	1,4	FALSE	FALSE	0	all	2	0	0	0	19	0	0					
T3_Slayer—Increase Duration of Triumphant Shout Effect	228	Increases duration of Triumphant Shout effect by 40%.	313305	1	1,4	FALSE	FALSE	0	all	2	0	0	0	19	0	0					
T3_Sorcerer—Increase MP Replenishment Effect of Mana Infusion	228	Increases MP replenished by Mana Infusion by 25%.	313403	1	1,25	FALSE	FALSE	0	all	1	0	0	0	25	5005	0					
Decrease Slow Durations	228	Decreases duration of slowing effects by $value.	324040	1	0,7	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
Take Less Poison Damage	228	Decreases poison damage by 30%.	329100	1	0,7	FALSE	FALSE	0	all	1	0	0	1002	0	0	0					
Take Less Poison Damage	228	Decreases poison damage by 20%.	329110	1	0,8	FALSE	FALSE	0	all	1	0	0	1002	0	0	0					
Take Less Poison Damage	228	Decreases poison damage by 10%.	329120	1	0,9	FALSE	FALSE	0	all	1	0	0	1002	0	0	0					
Innervation Elixir	228	Increases resistance to Malaise of Despair by 35%.	329200	1	0,65	FALSE	FALSE	0	all	3	0	0	1001	0	0	0					
Innervation Elixir	228	Increases resistance to Malaise of Despair by 25%.	329210	1	0,75	FALSE	FALSE	0	all	3	0	0	1001	0	0	0					
Innervation Elixir	228	Increases resistance to Malaise of Despair by 20%.	329220	1	0,8	FALSE	FALSE	0	all	3	0	0	1001	0	0	0					
Take Less Poison Damage	228	Decreases poison damage by 5%.	340100	1	0,95	FALSE	FALSE	0	all	1	0	0	1002	0	0	0					
Innervation Elixir	228	Increases resistance to Malaise of Despair by 10%.	340200	1	0,9	FALSE	FALSE	0	all	3	0	0	1001	0	0	0					
Refresh	228	Decreases duration of stun effects by 10%	345050	1	0,9	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Reduce Stun Duration Effect	228	Decreases duration of stun effects by 10%.	345051	1	0,8	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Reduce Stun Duration Effect	228	Decreases duration of stun effects by 10%.	345052	1	0,85	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Reduce Stun Duration Effect	228	Decreases duration of stun effects by 6%.	345053	1	0,94	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Take Less Poison Damage	228	Decreases poison damage by 15%	345060	1	0,85	FALSE	FALSE	0	all	1	0	0	13	0	0	0					
Reduce Poison Damage	228	Decreases poison damage by 10%.	345063	1	0,9	FALSE	FALSE	0	all	1	0	0	13	0	0	0					
T3_Berserker—Increase Duration of Triumphant Shout	228	Increases duration of Triumphant Shout effect by 20%.	350205	1	1,2	FALSE	FALSE	0	all	2	0	0	0	19	0	0					
T3_Slayer—Increase Duration of Triumphant Shout	228	Increases duration of Triumphant Shout effect by 20%.	350305	1	1,2	FALSE	FALSE	0	all	2	0	0	0	19	0	0					
T3_Sorcerer—Increase MP Replenishment Effect of Mana Infusion	228	Increases MP replenished by Mana Infusion by 12%.	350403	1	1,12	FALSE	FALSE	0	all	1	0	0	0	25	5005	0					
[Random] Shoes_shorter duration for Movement Speed decrease debuff	228	Decreases duration of slowing effects by $value.	424060	1	0,82	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
[Random] Shoes_Decreases duration of slowing effects('to launch after first half of 2015)	228	Decreases duration of slowing effects by $value.	424061	1	0,82	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
[Random] Earring_Decreases duration of stun	228	Decreases duration of stun effects by 10%	445012	1	0,9	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
[Random] Earring_Decreases poison damage	228	Decreases poison damage by 15%	445013	1	0,85	FALSE	FALSE	0	all	1	0	0	13	0	0	0					
[Random] Earring_Decreases duration of stun	228	Decreases duration of stun effects by 10%.	455040	1	0,9	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
[Random] Earring_Decreases poison damage	228	Decreases poison damage by 15%.	455050	1	0,85	FALSE	FALSE	0	all	1	0	0	13	0	0	0					
[Fixed] Shoes_Decreases duration of slowing effects	228	Decreases duration of slowing effects by $value.	524060	1	0,82	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
[Fixed] Event item_less damage from poison effect (2014 may angel halo)	228	Decreases poison damage by 15%	526045	1	0,85	FALSE	FALSE	0	all	1	0	0	13	0	0	0					
[Fixed] earring_Decreases duration of stun effects	228	Decreases duration of stun effects by 10%.	555040	1	0,9	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
[Fixed] earring_Decreases poison damage	228	Decreases poison damage by 15%.	555050	1	0,85	FALSE	FALSE	0	all	1	0	0	13	0	0	0					
Decrease Slow Durations	228	Decreases duration of slowing effects by $value.	1324040	1	0,685	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
[Masterwork] [Random] Shoes_shorter duration for Movement Speed decrease debuff	228	Decreases duration of slowing effects by $value.	1424060	1	0,76	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
[Masterwork][Random] Shoes_Decreases duration of slowing effects('to launch after first half of 2015)	228	Decreases duration of slowing effects by $value.	1424061	1	0,76	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
[Masterwork] [Fixed] Shoes_Decreases duration of slowing effects	228	Decreases duration of slowing effects by $value.	1524060	1	0,76	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
Decrease Slow Durations	228	Decreases duration of slowing effects by $value.	2324040	1	0,67	FALSE	FALSE	0	all	2	0	0	14	0	0	0					
Strength I	228	Decreases stun effect by $value when guild members are hit by stunning skill.	8885801	1	0,99	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Strength II	228	Decreases stun effect by $value when guild members are hit by stunning skill.	8885802	1	0,98	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Strength III	228	Decreases stun effect by $value when guild members are hit by stunning skill.	8885803	1	0,97	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Strength IV	228	Decreases stun effect by $value when guild members are hit by stunning skill.	8885804	1	0,96	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Strength V	228	Decreases stun effect by $value when guild members are hit by stunning skill.	8885805	1	0,95	FALSE	FALSE	0	all	2	0	0	10	0	0	0					
Replenishes MP	232	Replenishes 0.2% of total MP instantly when you use a skill.	311100	1	0,002	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
[Random] Weapon_MP replenishment on skill use	232	Replenishes $value of your total MP instantly when you use a skill.	410040	1	0,0048	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
[Fixed] Weapon_MP instantly replenishes on using a skill	232	Replenish 0.48% of your total MP instantly when you use a skill.	510040	1	0,0048	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
Replenish MP	232	Replenishes 0.23% of your total MP instantly when you use a skill.	1311100	1	0,0023	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
[Masterwork] [Random] Weapon_MP replenishment on skill use	232	Replenishes $value of total MP instantly when you use a skill.	1410040	1	0,006	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
[Masterwork] [Fixed] Weapon_MP instantly replenishes on using a skill	232	Replenishes $value of your total MP instantly when you use a skill.	1510040	1	0,006	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
Replenish MP	232	Replenishes 0.25% of your total MP instantly when you use a skill.	2311100	1	0,0025	FALSE	FALSE	0	all	2	0	0	0	0	9999	0					
Tithus's Prestige I	249	Increases the Movement Speed of guild members by $value while riding a mount.	8885701	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Tithus's Prestige II	249	Increases the Movement Speed of guild members by $value while riding a mount.	8885702	1	2	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Tithus's Prestige III	249	Increases the Movement Speed of guild members by $value while riding a mount.	8885703	1	3	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Tithus's Prestige IV	249	Increases the Movement Speed of guild members by $value while riding a mount.	8885704	1	4	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Tithus's Prestige V	249	Increases the Movement Speed of guild members by $value while riding a mount.	8885705	1	5	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Guild Tower Enhancement I	501	Increases the HP of a guild tower by $value.	8885901	1	1,1	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Guild Tower Enhancement II	501	Increases the HP of a guild tower by $value.	8885902	1	1,11	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Guild Tower Enhancement III	501	Increases the HP of a guild tower by $value.	8885903	1	1,12	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Guild Tower Enhancement IV	501	Increases the HP of a guild tower by $value.	8885904	1	1,13	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Guild Tower Enhancement V	501	Increases the HP of a guild tower by $value.	8885905	1	1,15	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Guild Bank Expansion I	502	Adds a Guild Bank tab.	8886001	1	1	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Bank Expansion II	502	Adds a second Guild Bank tab.	8886002	1	2	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Bank Expansion III	502	Adds a third Guild Bank tab.	8886003	1	3	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Bank Expansion IV	502	Adds a fourth Guild Bank tab.	8886004	1	4	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Expansion I	503	Increases the maximum number of guild members allowed to join by $value player(s).	8886101	1	5	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Expansion II	503	Increases the maximum number of guild members allowed to join by $value player(s).	8886102	1	10	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Expansion III	503	Increases the maximum number of guild members allowed to join by $value player(s).	8886103	1	15	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
Guild Expansion IV	503	Increases the maximum number of guild members allowed to join by $value player(s).	8886104	1	20	FALSE	FALSE	0	all	0	0	0	0	0	0	0					
#N/A	206	#N/A	81010100	1	1	FALSE	FALSE	0		4	0	0			0	0					
#N/A	206	#N/A	81010200	1	1	FALSE	FALSE	0		4	0	0			0	0					
#N/A	242	#N/A	81010400	1	1	FALSE	FALSE	0	all	4	0	0			0	0					
#N/A	241	#N/A	81020100	1	1	FALSE	FALSE	0		4	0	0			0	0					
#N/A	3	#N/A	81110000	1	1	FALSE	FALSE	0		2	0	0			0	0					
#N/A	4	#N/A	81120000	1	1	FALSE	FALSE	0		2	0	0			0	0					
#N/A	106	#N/A	81120100	1	1	FALSE	FALSE	0	player	4	0	18			9011	0					
#N/A	106	#N/A	81120110	1	1	FALSE	FALSE	0	player	4	0	18			9012	0					
#N/A	106	#N/A	81120120	1	1	FALSE	FALSE	0	any	4	0	18			0	0					
#N/A	209	#N/A	88102100	1	1	FALSE	FALSE	0		4	0	0			1002	0					
#N/A	209	#N/A	88102200	1	1	FALSE	FALSE	0		4	0	0			1002	0					
#N/A	82	#N/A	88102300	1	1	FALSE	FALSE	0		2	0	0			1002	0					
#N/A	209	#N/A	88102310	1	1	FALSE	FALSE	0	all	4	0	94			1002	0,2					
#N/A	181	#N/A	88103000	1	1	FALSE	FALSE	0	all	2	0	25			1003	0					
#N/A	183	#N/A	88103100	1	1	FALSE	FALSE	0	all	2	0	29			1003	6					
#N/A	159	#N/A	88103110	1	1	FALSE	FALSE	0	all	2	0	29			1003	7					
#N/A	181	#N/A	88104000	1	1	FALSE	FALSE	0	all	2	0	25			1004	0					
#N/A	181	#N/A	88110000	1	1	FALSE	FALSE	0	all	2	0	25			1010	0					
#N/A	181	#N/A	88111000	1	1	FALSE	FALSE	0	all	2	0	25			1011	0					
#N/A	162	#N/A	88111100	1	1	FALSE	FALSE	0	all	3	0	25		22403	1011	0					
#N/A	181	#N/A	88112000	1	1	FALSE	FALSE	0	all	2	0	25			1012	0					
#N/A	181	#N/A	88112100	1	1	FALSE	FALSE	0	all	2	0	21			1012	2					
#N/A	181	#N/A	88112110	1	1	FALSE	FALSE	0	all	2	0	33			1012	9					
#N/A	181	#N/A	88113000	1	1	FALSE	FALSE	0	all	2	0	25			1013	0					
#N/A	201	#N/A	88113100	1	1	FALSE	FALSE	0	all	4	0	1			0	2					
#N/A	181	#N/A	88116000	1	1	FALSE	FALSE	0	all	2	0	25			1016	0					
#N/A	157	#N/A	88116100	1	1	FALSE	TRUE	0	all	4	0	25			1016	0					
#N/A	181	#N/A	88117000	1	1	FALSE	FALSE	0	all	2	0	25			1017	0					
#N/A	158	#N/A	88117100	1	1	TRUE	FALSE	0	all	2	0	25			1017	0					
#N/A	158	#N/A	88117110	1	1	FALSE	TRUE	0	all	3	0	28			1017	0,2					
#N/A	181	#N/A	88118000	1	1	FALSE	FALSE	0	all	2	0	25			1018	0					
#N/A	181	#N/A	88119000	1	1	FALSE	FALSE	0	all	2	0	25			1019	0					
#N/A	218	#N/A	88119100	1	1	FALSE	FALSE	0	all	3	0	0			1019,10001	0					
#N/A	158	#N/A	88119200	1	1	TRUE	FALSE	0	large	2	0	25			1019	0					
#N/A	158	#N/A	88119210	1	1	FALSE	FALSE	0	large	3	0	28			1019	0,2					
#N/A	236	#N/A	88120100	1	1	FALSE	FALSE	0	all	4	0	0			1020	0					
#N/A	184	#N/A	88120150	1	1	FALSE	TRUE	0	all	4	0	38			0	38120					
#N/A	240	#N/A	88120200	1	1	FALSE	FALSE	0		2	0	0		38120	1020	0					
#N/A	181	#N/A	88121000	1	1	FALSE	FALSE	0	all	2	0	25			1021	0					
#N/A	227	#N/A	88124000	1	1	FALSE	FALSE	0	all	1	0	0			1024	0					
#N/A	209	#N/A	88124200	1	1	FALSE	FALSE	0	all	4	0	0			1024	0					
#N/A	181	#N/A	88127000	1	1	FALSE	FALSE	0	all	2	0	25			1027	0					
#N/A	190	#N/A	88127100	1	1	FALSE	TRUE	0	player	2	0	25			1027	0					
#N/A	153	#N/A	88127110	1	1	FALSE	TRUE	0	medium	2	0	25			1027	0					
#N/A	181	#N/A	88128000	1	1	FALSE	FALSE	0	all	2	0	25			1028	0					
#N/A	158	#N/A	88128200	1	1	TRUE	FALSE	0	all	2	0	22			1028	88128200					
#N/A	181	#N/A	88129000	1	1	FALSE	FALSE	0	all	2	0	25			1029	0					
#N/A	209	#N/A	88129100	1	1	FALSE	FALSE	0	all	4	0	0			1029	0					
#N/A	156	#N/A	88129200	1	1	FALSE	TRUE	0	all	4	0	25			1029	0					
#N/A	181	#N/A	88130000	1	1	FALSE	FALSE	0	all	2	0	25			1030	0					
#N/A	209	#N/A	88130100	1	1	FALSE	FALSE	0	all	4	0	0			1030	0					
#N/A	181	#N/A	88131000	1	1	FALSE	FALSE	0	all	2	0	25			1031	0					
#N/A	157	#N/A	88131100	1	1	FALSE	TRUE	0	all	4	0	25			1031	0					
#N/A	171	#N/A	88131200	1	1	FALSE	TRUE	0	all	2	0	25			1031	0					
#N/A	210	#N/A	88132100	1	1	FALSE	FALSE	0	all	2	0	0			1032	0					
#N/A	210	#N/A	88132200	1	1	FALSE	FALSE	0	all	4	0	0			1032	0					
#N/A	227	#N/A	88133100	1	1	FALSE	FALSE	0	all	3	0	0			1033	0					
#N/A	181	#N/A	88134000	1	1	FALSE	FALSE	0	all	2	0	25			1034	0					
#N/A	218	#N/A	88134200	1	1	FALSE	FALSE	0	all	3	0	0			1034	0					
#N/A	210	#N/A	88202100	1	1	FALSE	FALSE	0	all	4	0	0			2002	0					
#N/A	210	#N/A	88202300	1	1	FALSE	FALSE	0	all	4	0	0			2002	0					
#N/A	181	#N/A	88203000	1	1	FALSE	FALSE	0	all	2	0	25			2003	0					
#N/A	190	#N/A	88203100	1	1	FALSE	FALSE	0	player	2	0	25			2003	0					
#N/A	153	#N/A	88203110	1	1	FALSE	FALSE	0	medium	2	0	25			2003	0					
#N/A	218	#N/A	88203200	1	1	FALSE	FALSE	0	all	3	0	0			2003	0					
#N/A	164	#N/A	88204100	1	1	FALSE	FALSE	0	all	3	0	25			2004	0					
#N/A	209	#N/A	88204200	1	1	FALSE	FALSE	0	all	4	0	0			2004	0					
#N/A	181	#N/A	88205000	1	1	FALSE	FALSE	0	all	2	0	25			2005	0					
#N/A	157	#N/A	88205100	1	1	FALSE	TRUE	0	all	4	0	25			2005	0					
#N/A	115	#N/A	88207100	1	1	FALSE	FALSE	0	player	2	0	11			9011	2					
#N/A	115	#N/A	88207110	1	1	FALSE	FALSE	0	player	2	0	11			9012	2					
#N/A	181	#N/A	88208000	1	1	FALSE	FALSE	0	all	2	0	25			2008	0					
#N/A	167	#N/A	88208100	1	1	FALSE	FALSE	0	all	2	0	25			2008	0					
#N/A	181	#N/A	88210000	1	1	FALSE	FALSE	0	all	2	0	25			2010	0					
#N/A	164	#N/A	88210100	1	1	FALSE	FALSE	0	all	3	0	25			2010	0					
#N/A	181	#N/A	88211000	1	1	FALSE	FALSE	0	all	2	0	25			2011	0					
#N/A	201	#N/A	88211100	1	1	FALSE	FALSE	0	all	4	0	1			0	2					
#N/A	209	#N/A	88212100	1	1	FALSE	FALSE	0	all	4	0	0			2012	0					
#N/A	164	#N/A	88212150	1	1	FALSE	FALSE	0	all	3	0	38			2012	38211					
#N/A	250	#N/A	88212200	1	1	FALSE	FALSE	0	all	4	0	0			0	0					
#N/A	181	#N/A	88213000	1	1	FALSE	FALSE	0	all	2	0	25			2013	0					
#N/A	181	#N/A	88213100	1	1	FALSE	FALSE	0	all	2	0	36			2013	10					
#N/A	181	#N/A	88215000	1	1	FALSE	FALSE	0	all	2	0	25			2015	0					
#N/A	159	#N/A	88215100	1	1	TRUE	FALSE	0	all	2	0	25			2015	0					
#N/A	209	#N/A	88216100	1	1	FALSE	FALSE	0	all	4	0	0			2016	0					
#N/A	240	#N/A	88217100	1	1	FALSE	FALSE	0	all	2	0	0		19201	2017	0					
#N/A	240	#N/A	88217110	1	1	FALSE	FALSE	0	all	2	0	0		1501	2017	0					
#N/A	209	#N/A	88217200	1	1	FALSE	FALSE	0	all	4	0	0			2017	0					
