class	id	Name	tooltip
Warrior	190500	Rising Fury V	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190600	Rising Fury VI	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190700	Rising Fury VII	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190800	Rising Fury VIII	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190900	Rising Fury IX	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	191000	Rising Fury X	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	200100	Deadly Gamble I	Increases the chance to crit by $value for $time.
Warrior	200200	Deadly Gamble II	Increases your chance to crit by $value for $time. Also, reduces melee attack skill cooldowns by half.
Warrior	210100	Cascade of Stuns I	Slash a target in front of you. If you hit a stunned target, the stun spreads to nearby enemies.
Warrior	210200	Cascade of Stuns II	Slash a target in front of you. If you hit a stunned target, the stun spreads to nearby enemies.
Warrior	220100	Backstab I	Rush $maxDistance and make a lethal thrust to your target's back. The target is stunned for a short period of time.
Warrior	220200	Backstab II	Rush $maxDistance and make a lethal thrust to your target's back. The target is stunned for a short period of time.
Warrior	230100	Staggering Counter I	Execute a counterattack that briefly stuns and turns your target around. You can use this skill as a counterattack only after you've been hit. Cannot be used while in Defensive Stance.
Warrior	230200	Staggering Counter II	Execute a counterattack that briefly stuns and turns your target around. You can use this skill as a counterattack only after you've been hit. Cannot be used while in Defensive Stance.
Warrior	240100	Smoke Aggressor I	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240200	Smoke Aggressor II	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240300	Smoke Aggressor III	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240400	Smoke Aggressor IV	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240500	Smoke Aggressor V	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240600	Smoke Aggressor VI	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240700	Smoke Aggressor VII	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240800	Smoke Aggressor VIII	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	240900	Smoke Aggressor IX	Sacrifice 20% of your HP to summon a spirit for 20 seconds. Your spirit receives 1.5 times the HP you sacrificed and retains your aggro level from your enemies.
Warrior	250100	Command: Attack	Aim at a target within $maxDistance and press the skill button to command your Smoke Aggressor to attack that target.
Warrior	260100	Command: Follow	Command your Smoke Aggressor to follow you.
Warrior	270100	Pounce I	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270200	Pounce II	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270300	Pounce III	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270400	Pounce IV	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270500	Pounce V	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270600	Pounce VI	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270700	Pounce VII	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	270800	Pounce VIII	Jump to target and slow target by $value with a slash. You take only half damage while using skill.
Warrior	280100	Traverse Cut I	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280130	Traverse Cut I	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280200	Traverse Cut II	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280230	Traverse Cut II	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280300	Traverse Cut III	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280330	Traverse Cut III	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280400	Traverse Cut IV	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280430	Traverse Cut IV	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280500	Traverse Cut V	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280530	Traverse Cut V	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280600	Traverse Cut VI	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
Warrior	280630	Traverse Cut VI	Make 3 quick lunges to the front. Activates faster and attack up to 13 times if you first use Pounce, Poison Blade or Combative Strike. Target's Endurance decreases by 0.35% per each hit, and the effect stacks.
