Name	Description	id	value	bySkillCategory	group	infinity	isBuff	isHideOnRefresh	isShow	kind	level	notCareDeath	priority	property	time	isHideOnRaid	useDamageFont	isBlockOtherSpecialShader	type	method	tickInterval	appearEffectId	disappearEffectId	effectPart	effectId	effectPart	overlayEffectId	appearEffectId	disappearEffectId	damageEffectId	ShaderOnAlly	ShaderOnMy	ShaderOnOther	appearShader	disappearShader	effectTime	attackEffectId	isEnemyCheck	arcaneFxId
Chill	Reduces HP by $H_W_BAD2.1%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000920	-21	0		FALSE	FALSE	FALSE	TRUE	28801	3	FALSE	7	2	30000				51	3	3			FXBottom87	4345		1007												
Chill	Reduces HP by $H_W_BAD2.1%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000920	0.82	0		FALSE	FALSE	FALSE	TRUE	28801	3	FALSE	7	2	30000				5	4	0																		
Chill	Reduces HP by $H_W_BAD2.1%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000920	0.9	0		FALSE	FALSE	FALSE	TRUE	28801	3	FALSE	7	2	30000				28	3	0																		
Chill	Reduces HP by $H_W_BAD2.4%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000930	-24	0		FALSE	FALSE	FALSE	TRUE	28801	4	FALSE	7	2	30000				51	3	3			FXBottom87	4345		1007												
Chill	Reduces HP by $H_W_BAD2.4%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000930	0.78	0		FALSE	FALSE	FALSE	TRUE	28801	4	FALSE	7	2	30000				5	4	0																		
Chill	Reduces HP by $H_W_BAD2.4%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000930	0.9	0		FALSE	FALSE	FALSE	TRUE	28801	4	FALSE	7	2	30000				28	3	0																		
Chill	Reduces HP by $H_W_BAD2.7%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000940	-27	0		FALSE	FALSE	FALSE	TRUE	28801	5	FALSE	7	2	30000				51	3	3			FXBottom87	4345		1007												
Chill	Reduces HP by $H_W_BAD2.7%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000940	0.74	0		FALSE	FALSE	FALSE	TRUE	28801	5	FALSE	7	2	30000				5	4	0																		
Chill	Reduces HP by $H_W_BAD2.7%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000940	0.9	0		FALSE	FALSE	FALSE	TRUE	28801	5	FALSE	7	2	30000				28	3	0																		
Chill	Reduces HP by $H_W_BAD3%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000950	-0.03	0		FALSE	FALSE	FALSE	TRUE	28801	6	FALSE	7	2	30000				51	3	3			FXBottom87	4345		1007												
Chill	Reduces HP by $H_W_BAD3%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000950	0.7	0		FALSE	FALSE	FALSE	TRUE	28801	6	FALSE	7	2	30000				5	4	0																		
Chill	Reduces HP by $H_W_BAD3%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000950	0.9	0		FALSE	FALSE	FALSE	TRUE	28801	6	FALSE	7	2	30000				28	3	0																		
Chill	Reduces HP by $H_W_BAD3.3%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000960	-33	0		FALSE	FALSE	FALSE	TRUE	28801	7	FALSE	7	2	30000				51	3	3			FXBottom87	4345		1007												
Chill	Reduces HP by $H_W_BAD3.3%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000960	0.66	0		FALSE	FALSE	FALSE	TRUE	28801	7	FALSE	7	2	30000				5	4	0																		
Chill	Reduces HP by $H_W_BAD3.3%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000960	0.9	0		FALSE	FALSE	FALSE	TRUE	28801	7	FALSE	7	2	30000				28	3	0																		
Chill	Reduces HP by $H_W_BAD3.6%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000970	-36	0		FALSE	FALSE	FALSE	TRUE	28801	8	FALSE	7	2	30000				51	3	3			FXBottom87	4345		1007												
Chill	Reduces HP by $H_W_BAD3.6%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000970	0.62	0		FALSE	FALSE	FALSE	TRUE	28801	8	FALSE	7	2	30000				5	4	0																		
Chill	Reduces HP by $H_W_BAD3.6%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.$BRDecreases Movement Speed by $H_W_BAD$value2$COLOR_END.	99000970	0.9	0		FALSE	FALSE	FALSE	TRUE	28801	8	FALSE	7	2	30000				28	3	0																		
Eldritch Flames	Reduces HP by $H_W_BAD1.4%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001000	-14	0		FALSE	FALSE	FALSE	TRUE	28801	1	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD1.6%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001010	-16	0		FALSE	FALSE	FALSE	TRUE	28801	2	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD1.8%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001020	-18	0		FALSE	FALSE	FALSE	TRUE	28801	3	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD2%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001030	-0.02	0		FALSE	FALSE	FALSE	TRUE	28801	4	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD2.2%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001040	-22	0		FALSE	FALSE	FALSE	TRUE	28801	5	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD2.4%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001050	-24	0		FALSE	FALSE	FALSE	TRUE	28801	6	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD2.6%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001060	-26	0		FALSE	FALSE	FALSE	TRUE	28801	7	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Eldritch Flames	Reduces HP by $H_W_BAD2.8%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	99001070	-28	0		FALSE	FALSE	FALSE	TRUE	28801	8	FALSE	7	2	30000				51	3	3			FXCenter192	4318														
Chaos	Your movement keys are reversed.	99001100	0	0		FALSE	FALSE	FALSE	TRUE	25604	1	FALSE	7	3	5000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001110	0	0		FALSE	FALSE	FALSE	TRUE	25604	2	FALSE	7	3	10000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001120	0	0		FALSE	FALSE	FALSE	TRUE	25604	3	FALSE	7	3	15000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001130	0	0		FALSE	FALSE	FALSE	TRUE	25604	4	FALSE	7	3	20000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001140	0	0		FALSE	FALSE	FALSE	TRUE	25604	5	FALSE	7	3	25000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001150	0	0		FALSE	FALSE	FALSE	TRUE	25604	6	FALSE	7	3	30000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001160	0	0		FALSE	FALSE	FALSE	TRUE	25604	7	FALSE	7	3	35000				213	0	0			FXBottom88	4346														
Chaos	Your movement keys are reversed.	99001170	0	0		FALSE	FALSE	FALSE	TRUE	25604	8	FALSE	7	3	40000				213	0	0			FXBottom88	4346														
Electric Charge	Stuns party members within 5m.	99001200	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	1	FALSE	7	1	12000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001210	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	2	FALSE	7	1	16000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001220	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	3	FALSE	7	1	20000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001230	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	4	FALSE	7	1	24000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001240	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	5	FALSE	7	1	28000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001250	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	6	FALSE	7	1	32000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001260	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	7	FALSE	7	1	36000				226	0	4			FXCenter193	50354		1008												
Electric Charge	Stuns party members within 5m.	99001270	99001280	0		FALSE	FALSE	FALSE	TRUE	25605	8	FALSE	7	1	40000				226	0	4			FXCenter193	50354		1008												
Electric Shock	Stunned. Cannot move.	99001280	5	0		FALSE	FALSE	FALSE	TRUE	28805	2	FALSE	7	3	4000				211	0	0			FXHead36	2012		1001												
Heal I	[Test]	99001300	0.1	0	etc	FALSE	TRUE	FALSE	FALSE	28817	4	FALSE	7	4	1000				51	3	1			FXBottom89	50015														
Heal_1%	[Test]	99001301	0.01	0	etc	FALSE	TRUE	FALSE	FALSE	28817	1	FALSE	7	4	1000				51	3	1			FXBottom89	50015														
Heal_3%	[Test]	99001302	0.03	0	etc	FALSE	TRUE	FALSE	FALSE	28817	2	FALSE	7	4	1000				51	3	1			FXBottom89	50015														
Heal_5%	[Test]	99001303	0.05	0	etc	FALSE	TRUE	FALSE	FALSE	28817	3	FALSE	7	4	1000				51	3	1			FXBottom89	50015														
Heal II	[Test]	99001310	0.15	0	etc	FALSE	TRUE	FALSE	FALSE	28817	5	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Heal III	[Test]	99001320	0.2	0	etc	FALSE	TRUE	FALSE	FALSE	28817	6	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Heal IV	[Test]	99001330	0.25	0	etc	FALSE	TRUE	FALSE	FALSE	28817	7	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Heal V	[Test]	99001340	0.3	0	etc	FALSE	TRUE	FALSE	FALSE	28817	8	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Heal VI	[Test]	99001350	0.35	0	etc	FALSE	TRUE	FALSE	FALSE	28817	9	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Heal VII	[Test]	99001360	0.4	0	etc	FALSE	TRUE	FALSE	FALSE	28817	10	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Heal VIII	[Test]	99001370	0.45	0	etc	FALSE	TRUE	FALSE	FALSE	28817	11	FALSE	7	4	1000				51	3	1			FXBottom90	50015														
Warding I	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001400	5000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	1	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding II	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001410	10000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	2	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding III	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001420	15000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	3	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding IV	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001430	20000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	4	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding V	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001440	25000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	5	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding VI	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001450	30000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	6	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding VII	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001460	35000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	7	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Warding VIII	Absorbs up to $H_W_GOOD$value$COLOR_END damage.	99001470	40000	0	etc	FALSE	TRUE	FALSE	TRUE	3202	8	FALSE	2	4	10000				227	0	0			FXCenter194	4166					4167									
Frenzy I	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001500	1.1	0	etc	FALSE	TRUE	FALSE	TRUE	3203	1	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy I	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001500	0.85	0	etc	FALSE	TRUE	FALSE	TRUE	3203	1	FALSE	8	4	30000				4	3	0																		
Frenzy II	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001510	1.15	0	etc	FALSE	TRUE	FALSE	TRUE	3203	2	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy II	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001510	0.8	0	etc	FALSE	TRUE	FALSE	TRUE	3203	2	FALSE	8	4	30000				4	3	0																		
Frenzy III	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001520	1.2	0	etc	FALSE	TRUE	FALSE	TRUE	3203	3	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy III	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001520	0.75	0	etc	FALSE	TRUE	FALSE	TRUE	3203	3	FALSE	8	4	30000				4	3	0																		
Frenzy IV	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001530	1.25	0	etc	FALSE	TRUE	FALSE	TRUE	3203	4	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy IV	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001530	0.7	0	etc	FALSE	TRUE	FALSE	TRUE	3203	4	FALSE	8	4	30000				4	3	0																		
Frenzy V	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001540	1.3	0	etc	FALSE	TRUE	FALSE	TRUE	3203	5	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy V	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001540	0.65	0	etc	FALSE	TRUE	FALSE	TRUE	3203	5	FALSE	8	4	30000				4	3	0																		
Frenzy VI	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001550	1.35	0	etc	FALSE	TRUE	FALSE	TRUE	3203	6	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy VI	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001550	0.6	0	etc	FALSE	TRUE	FALSE	TRUE	3203	6	FALSE	8	4	30000				4	3	0																		
Frenzy VII	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001560	1.4	0	etc	FALSE	TRUE	FALSE	TRUE	3203	7	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy VII	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001560	0.55	0	etc	FALSE	TRUE	FALSE	TRUE	3203	7	FALSE	8	4	30000				4	3	0																		
Frenzy VIII	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001570	1.45	0	etc	FALSE	TRUE	FALSE	TRUE	3203	8	FALSE	8	4	30000				3	3	0			FXHand05	65073														
Frenzy VIII	Increases Power by $H_W_GOOD$value$COLOR_END. Decreases Endurance by $H_W_BAD$value2$COLOR_END.	99001570	0.5	0	etc	FALSE	TRUE	FALSE	TRUE	3203	8	FALSE	8	4	30000				4	3	0																		
Cornerstone	Increases Endurance by $H_W_GOOD$value$COLOR_END.	99001600	5	0	etc	FALSE	TRUE	FALSE	TRUE	6406	1	FALSE	8	4	3000				4	3	0	3267		FXCenter195					3270										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001700	1	0		FALSE	FALSE	FALSE	TRUE	25606	1	FALSE	7	1	10000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001710	1	0		FALSE	FALSE	FALSE	TRUE	25606	2	FALSE	7	1	15000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001720	1	0		FALSE	FALSE	FALSE	TRUE	25606	3	FALSE	7	1	20000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001730	1	0		FALSE	FALSE	FALSE	TRUE	25606	4	FALSE	7	1	25000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001740	1	0		FALSE	FALSE	FALSE	TRUE	25606	5	FALSE	7	1	30000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001750	1	0		FALSE	FALSE	FALSE	TRUE	25606	6	FALSE	7	1	35000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001760	1	0		FALSE	FALSE	FALSE	TRUE	25606	7	FALSE	7	1	40000				61	0	3	65233		FXCenter196			1006		65233										
Acute Spasm	Your muscles spasm every $H_W_BAD$tickInterval$COLOR_END.	99001770	1	0		FALSE	FALSE	FALSE	TRUE	25606	8	FALSE	7	1	45000				61	0	3	65233		FXCenter196			1006		65233										
Blood Curse	Reduces HP by $H_W_BAD$value$COLOR_END if not removed before the timer runs out.	99001800	0.2	0		FALSE	FALSE	FALSE	TRUE	28847	1	FALSE	7	2	7000				221	3	0			FXCenter197	3275		1009												
Kelsaik_reduce HP ratio	[Test]	99001810	0.1	0		FALSE	FALSE	FALSE	FALSE	28847	99	FALSE	7	2	1000				221	3	0																		
Sleep	Sleep comfortably. Ends if you take damage.	99001900	5	0		FALSE	FALSE	FALSE	TRUE	28805	1	FALSE	8	3	10000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001910	5	0		FALSE	FALSE	FALSE	TRUE	28805	2	FALSE	8	3	15000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001920	5	0		FALSE	FALSE	FALSE	TRUE	28805	3	FALSE	8	3	20000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001930	5	0		FALSE	FALSE	FALSE	TRUE	28805	4	FALSE	8	3	25000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001940	5	0		FALSE	FALSE	FALSE	TRUE	28805	5	FALSE	8	3	30000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001950	5	0		FALSE	FALSE	FALSE	TRUE	28805	6	FALSE	8	3	35000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001960	5	0		FALSE	FALSE	FALSE	TRUE	28805	7	FALSE	8	3	50000				211	0	0			FXHead37	1006		1002												
Sleep	Sleep comfortably. Ends if you take damage.	99001970	5	0		FALSE	FALSE	FALSE	TRUE	28805	8	FALSE	8	3	45000				211	0	0			FXHead37	1006		1002												
Widespread Immunity I	Grants 100% resistance to all harmful effects.	99002000	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	1	FALSE	8	4	10000				234	0	0			FXCenter198	50336														
Widespread Immunity II	Grants 100% resistance to all harmful effects.	99002010	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	2	FALSE	8	4	15000				234	0	0			FXCenter198	50336														
Widespread Immunity III	Grants 100% resistance to all harmful effects.	99002020	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	3	FALSE	8	4	20000				234	0	0			FXCenter198	50336														
Widespread Immunity IV	Grants 100% resistance to all harmful effects.	99002030	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	4	FALSE	8	4	25000				234	0	0			FXCenter198	50336														
Widespread Immunity V	Grants 100% resistance to all harmful effects.	99002040	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	5	FALSE	8	4	30000				234	0	0			FXCenter198	50336														
Widespread Immunity VI	Grants 100% resistance to all harmful effects.	99002050	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	6	FALSE	8	4	35000				234	0	0			FXCenter198	50336														
Widespread Immunity VII	Grants 100% resistance to all harmful effects.	99002060	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	7	FALSE	8	4	40000				234	0	0			FXCenter198	50336														
Widespread Immunity VIII	Grants 100% resistance to all harmful effects.	99002070	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	8	FALSE	8	4	45000				234	0	0			FXCenter198	50336														
Widespread Immunity VIII	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002071	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	99	FALSE	8	4	45000				234	0	0			FXCenter198	50336														
Widespread Immunity VIII	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002071	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	99	FALSE	8	4	45000				245	16	0																		
Widespread Immunity VIII	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002071	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	99	FALSE	8	4	45000				287	0	0																		
Widespread Immunity VIII	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002072	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	99	FALSE	8	4	45000				234	0	0			FXCenter198	50336														
Widespread Immunity VIII	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002072	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	99	FALSE	8	4	45000				245	16	0																		
Widespread Immunity VIII	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002072	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	99	FALSE	8	4	45000				287	0	0																		
Widespread Immunity IX	Grants 100% resistance to all harmful effects. This effect cannot be removed.	99002080	0	0	etc	FALSE	TRUE	FALSE	TRUE	6404	9	FALSE	8	4	60000				234	0	0			FXCenter198	50336														
Extinction	[Test]	99002100	-10000000	0		FALSE	TRUE	FALSE	FALSE	28808	99	FALSE	8	1	45000				221	2	0			FXCenter199	3275		1009												
Extinction	[Test]	99002110	-10000000	0		FALSE	TRUE	FALSE	FALSE	28808	99	FALSE	8	1	40000				221	2	0			FXCenter199	3275		1009												
